text,label
"Solusi meter token, tiba lampu padam. sedang kiri kanan lampu tetangga nyala. terus tombol tidak bisa pencet cerah nya pakai mesin token listrik fix jelek mesin nya. bagus meter listrik abodemen.",LAYANAN
"Ini ya selalu masalah di banda aceh ini suka kli mati lampu daerah lain tidak pernah mati lampu cuman komplek ini selalu mati lampu heran klii respon dari PLN nya juga tidak ada, penanganana nyaa sangat lama PLN rusak PLN tidak usah unduh aplikasi ini sangat buruk kau hapus saja aplikasi kau ni ya buruk kli banda aceh ini macam masalah beda klii kayak daerah lain",LAYANAN
"Banyak SPKLU r 2 yang rusak, titik di gmap salah. tolong perbaiki agar kami guna tidak bingung ikut direction PLN yang di tuju, jgn kalah ama belah",APLIKASI
Bugg terus,UMUM
Aplikasi sering error,UMUM
Tolong aplikasi ini guna banyak orang tolong segera perbaiki. untuk akses pasang baru,APLIKASI
Aplikasi sering ngebug...ga bisa buka lemot...akun tiba-tiba keluar sendiri,UMUM
Terlalu sering gangguan aplikasi,UMUM
"Data langgan tiba tiba kosong, tiap transaksi selalu minta rating bintang",UMUM
Mau daftar tidak bisa,APLIKASI
Nanti saja,UMUM
Aplikasi tipu beli token sudah transfer namun token tidak kirim capek nanya ke cs tapi jawab mutar mutar dari kutub utara ke kutub selatan. bisnis monopoli listrik dengan layan tidak profesional.,APLIKASI
"Syarat turun daya terlalu dipersulit,harus pake surat tidak mampu lah,ini lah,itu lah,bukan nya mudah",APLIKASI
Tidak praktis,UMUM
Dari kemarin sudah kabar langsung ke PLN nya lagi. tapi tidak datang baik masalah putus kabel tiang listrik nya. kami rumah tidak bisa guna listrik sudah beberapa hari,LAYANAN
"Layan lama, pengaduan sangat lama di proses sudah tunggu berjam-jam tidak ada tugas yang datang",LAYANAN
Pengaduan KWH meter periksa selalu crash appnya. sekali sukses tidak ada tindak lanjut tugas rumah. tugas lapang hanya perbarui formalitas tidak sesuai fakta lapang,APLIKASI
Tidak bisa daftar dan kluar aplikasi sendri.,APLIKASI
Tidak langsung di tanggap listrik kami mati lama 5 jam kami cafee terus bayar token listrik nya kami tapi apa gk ada guna aplikasi nya gk ada bantu,LAYANAN
Aplikasi tolol masa dalam proses baik status bisa di ubah ubah sama adminya PLN padahal masalah listrik belum beres tapi status di batal birokrasi tolol bin dongo.,LAYANAN
"Beli token gagal, duit tidak balik, sial",APLIKASI
"Sering logout tidak jelas, proses login dan daftar jadi 1",UMUM
"Transaksi kedaluarsa, tapi saldo potong 50 rb tidak balik-balik. aplikasi tidak guna",APLIKASI
"Aplikasi PLN mobile sangat bantu dalam layan langgan listrik, PLN mobile baik",UMUM
"Hati hati dengan aplikasi ini, transaksi dengan status kedaluarsa uang tidak kembali aplikasi tipu live chat tidak tanggung jawab.",APLIKASI
Kenapa saya laku pembayaran tidak bisa. dan ada tulis kadaluarsa. dan kenp... tiap pembayaran kok makin naik... padahal pakai gk banyak. masak belum jatuh tempo sudah ada tagihan yang tinggi... mohon cerah,APLIKASI
Aplikasi jelek. saya langgan EV charge. kembali sisa dana ke rekening sampai sekarang belum sampai. sudah lewat batas waktu maksimal yang tentu PLN mobile. fitur-fitur di dalam aplikasi juga banyak yang tidak fungsi hanya cuma hias aplikasi. lebih baik pakai aplikasi swasta saja,APLIKASI
"Bintang 2 dulu, aplikasi nya berat dan lambat",UMUM
"Parah, ini kenapa tiap mau ngajukan periksa waktu selesai foto langsung keluar, tolong diperbaiki",APLIKASI
Usaha sendat barang jual rusak. lapor listrik turun daya dari pagi belum ada tindak,LAYANAN
Sangat bantu,UMUM
Tambah rumit kata mudah apa yang di mudah sudah d upload data d suruh pula ngantar,APLIKASI
"Aplikasi anj g,,rekonek terus saat chat.perusahaan taik",APLIKASI
"Aplikasi ini tidak guna tidak bisa masuk nomor identitas saya, tidak bisa pindai untuk apa aplikasi ini guna",APLIKASI
Respon layan dan pengaduan sangat lambat,LAYANAN
Tolong di perbaiki lgi aplikasi dapat banyak kendala,UMUM
"Kami sudah lapor belum di 123 via telfon seluler, bahwa ada tiang listrik milik PLN miring jalan soekarno hatta provinsi sulawesi tengah, kota palu, dekat lampu merah sigma, sampai saat ini belum ada baik itu bahaya guna jalan, karena khawatir jatuh atau tumbang, soal tiang sebut ada atas bukit, tiang miring arah jalan raya, mohon kepada pihak PLN pusat untuk segera laku baik hadap tiang sebut",LAYANAN
"Percuma buat lapor pengaduan di aplikasi ini, tidak ada tugas yang datang rumah",LAYANAN
Balikpapan selatan tidak ada respon,LAYANAN
Kerja buruk sudah di masuk lapor di hari senin sampe sekarang tidak ada,LAYANAN
Sudah isi token 200 gagal di proses uang nya tidak balik,APLIKASI
Tidak bisa masuk,APLIKASI
"Saya kasih bintang 1 dulu, karena cuman 1 kali saja di konfirmasi lapor saya",LAYANAN
"Belum diperbaiki, komplain malah di batal",LAYANAN
Aplikasi lambat nggk serius bikin aplikasi,UMUM
Aplikasi lambat kembang nggk niat loadingnya saja 1 jam parah. aplikasi nggk diseriusin asal ada. kacau.,UMUM
Saya lapor 3 hari tidak di tanggap,LAYANAN
"Lama tidak pake aplikasi ini, lisyrik rumah tidak pernah ada masalah... donlod aplikasi ini baru beberapa bulan eh malah kena tagihan tidak jelas kata pakai tak ukur gila memang. aplikasi yang rugi dan sangat tidak guna logika rumah hanaya ada 1 orang tua jadi tidak mungkin bobol listrik ato aneh aneh. toh biasa listrik bulan habis tidak sampe 200 k. aplikasi yang rugi tidak jelas, enak sendiri tanpa ada pemberitahuan apa apa tiba tiba tidak bisa isi token.",LAYANAN
So annoying now they ask you to register. i only need the app to check token purchase date,APLIKASI
Aju migrasi/tambah daya kenapa harus tunggu verifikasi dari kantor PLN dan tunggu verifikasi lama sekali...trs guna aplikasi ini apa...?,APLIKASI
Sedih banget jd wni. pajak potong tiap bulan tapi dapet fasilitas dasar saja bapuk begini. anggar diabisin buat mewah jabat tapi tanggung jawab 0.,UMUM
Tidak bsh daftar,APLIKASI
Tolong perbaiki bagi lapor madam loading lama tidak ada ujung padahal jaring bagus.,APLIKASI
"Perbarui disc, saya ksh bintang 1 jgn sruh-sruh tugas lagi dtg kerumah,krn saya tidak akn ubah ulas dalam minggu ini, senin-rabu padam listrik d pagi hari! hari ini sabtu,14 feb. padam listrik dari jam 6 pagi, sekitar jam 10 nyala hanya 10 menit kemudian padam lagi.sekitar jam 1 an nyala tapi hanya nyala 30 menit belum nyala smpai jam 15.34 dzalim banget masyaallah PLN gumbang cabang PLN up 3 indralaya. 3 xmelapor d aplikasi, 3 xdbatalkan! asip saya yang simpan untuk kerja basi.asip ku berhrga tidak ada yang jual asip itu!",LAYANAN
"Saya turunin ratingnya, ini aplikasi tiba tiba error saat butuh mau complain mati listrik tapi aplikasi ikut error juga",APLIKASI
"SPKLU citra 8 danau tidak fungsi dengan baik, saldo ovo sudah debet",LAYANAN
"Susah banget mau transaksi, cuma bisa va mandiri",APLIKASI
Sangat buruk layan,UMUM
"Percuma lapor d aplikasi ini maupun di 123. saya lapor dari jam tengah 10 malam sampai jam 12 malam tidak ada tangan telah saya ke kantor wilayah PLN kata mereka lapor ke bagi unit. belum sampai ke kantor unit nya. tugas tlp saya, kata mereka baru terima lapor terus lapor saya yang dari jam tengah 10 malam yang terima oleh cs PLN tidak sampai kah.memang sesuai slogan. usaha llin negara.",LAYANAN
Pembayaran listrik bulan januari lonjak drastis dengan jelas kurang tagihan di bulan belum apa ada salah pada catat meter. keluh sudah sampai masih tunggu jawab,LAYANAN
"Saya sudah buat adu namun belum ada tindakan.saya sudah telpon nomor adu namun di putus belum bicara selesai.samapau saat ini gangguan belum teratasi.listrik tegang naik turun,mati nyala meteran.sudha hari belum ada tindakan.selain dari nyaman langgan saya juga kawatir alat elektronik kena dampak dri tegang yang terang redup terus terus",LAYANAN
"Jelek minus bener minus dan gua bener ining ada audit besar besar di instansi PLN ini, gua keluh sini yang pertama listrik di daerah saya pelosok kabupaten rembang pokok serang amat lampu, dan mari lampu itu tidak terima menit bahkan sampai jam jam, terus untuk layan baik jugaa sangat lama sekali apalagi kalau mati pasti di jam² rawan mau tidur sekitar jam 9 nan, aku tidak mau ada kata minta maaf sini aku ken ada tingkat layan titik",LAYANAN
Perbarui rating baru unit PLN di tempat saya kerja tidak becus. tiap hari padam listrik. lapor via PLN mobile selalu batal oleh admin PLN tugas tidak pernah beri informasi tentang gangguan madam memang PLN layak dapat rating 1,LAYANAN
"Kami sudah lapor belum di 123 via telfon seluler, bahwa ada tiang listrik milik PLN miring jalan soekarno hatta provinsi sulawesi tengah, kota palu, dekat lampu merah sigma, sampai saat ini belum ada baik itu tiang bahaya guna jalan, karena khawatir jatuh atau tumbang, soal tiang sebut ada atas bukit, tiang miring arah jalan raya, mohon kepada pihak PLN pusat untuk segera laku baik hadap tiang sebut",LAYANAN
Tidak bisa login,APLIKASI
Uang saya ke sedot pea banget,APLIKASI
"Iconet parah banget g masa 3 hari wifi mati... komplain kesana kemari sampe telpon, jawab nya suruh nunggu... 3 hari loch... sungguh sangat kecewa langgan",LAYANAN
Adu tidak pernah ada lapor tindak lanjut. edit sekarang mau buat pengaduan pun loadingnya tidak selesai-selesai. tolong kerja bener-bener.,APLIKASI
Lambat,UMUM
Kocak mati listrik terus anj,LAYANAN
"The service was terrible. i reported my electricity problem power outage yesterday, february 14 th, 2026, and still no one from PLN has come to my house or even contacted me until today 15 february. i ve tried calling and reconfirming, but they just keep saying the same thing, and nothing s changed.",LAYANAN
"PLN tidak jelas,tidak di respon keluh yang saya alami.",LAYANAN
Tolong tambah lagi pilih login via google/email. sangat repot kalau cuma kasih satu jalur login. aplikasi jadi asa mundur fungsi,UMUM
"Loading lama walaupun sinyal bagus, cs ngak faham sama sekali kena listrik, bukan kasih solusi tambah buat emosi",LAYANAN
"Sangat buruk, aplikasi berat di handphone. dan listrik di desa galang adipala sering padam.",LAYANAN
Buruk,UMUM
"Mau lapor mati, loading terus bangkee",APLIKASI
Mau daftar metode pembayaran tidak bisa...payah,APLIKASI
Aplikasi jelek. error terus malu-maluin,UMUM
Aplikasi sampah,UMUM
Notifnya batal langgan aneh. padahal langgan nunggu tindak lanjut,LAYANAN
"Aplikasi sampah...! bayar kudu tepat. gilir mau bikin pengaduan di aplikasi, upload pengaduan sampe 5 menit lebih ujung gagal. parah lagi, sudah coba 3 kali, tetap sama saja. kalau jaring sya yang masalah saya pakai buka ytube, no buffer. wa, ig, dan sosmed lain lancar...",APLIKASI
"Mau hubung akun gopay, tombol tidak ada respon sama sekali. cuma teken dan balik lagi biasa",APLIKASI
Kirim pengaduan mohon tunggu terus. kirim email tidak ada respons.,LAYANAN
"Aplikasi masih belum siap untuk guna masal, asa berat dan sangat tidak layak untuk bumn kelas PLN",UMUM
Mohon diperbaiki layan nya untuk ulp sukadana up 3 metro layan sangat lambat dan tidak ada komfirmasi ke langgan sama sekali kena gangguan yang sedang jadi mohon bantu evaluasi nya rekan,LAYANAN
Sudah laku pembayaran kok tidak di pasang pasang terus di aplikasi tulis pasang telah selesai padahal di lokasi belum ada teknisi laku pasang kilometer padahal sudah bayar lunas lalu aplikasi PLN mobil dan sudah lapor 4 kali di aplikasi namun terang tulis langgan batal lapor dan saya tidak rasa batal lapor saya,LAYANAN
"Aplikasi tidak guna sudah lapor listrik konslet namun gk ada yang dateng, tapi status di aplikasi dalam kerja tugas saja tidak dateng, kerja dari mana",LAYANAN
Sangat lama proses verifikasi data ubah daya,APLIKASI
Tgl 15/02/2026 pagi tidak bisa laku isi token dengan pemberitahuan blokir saat itu juga ecek masalah nyata ada tagsul yang harus bayar yang harus pada saat ganti dari prabayar ke token langgan diberitahukan. untuk tagsul bulan ikut telah guna token. tagih juga tidak ada. tetiba sudah blokir saja tgl 15/02 sudah laku pengaduan layan sampai saat ini 16/02/2006 belum ada selesai sdngkan saya sudah laku 5 x pengaduan ke 0761 123,LAYANAN
Pas bikin lapor loading ros,APLIKASI
Pembayaran listrik bulan januari lonjak drastis dengan jelas kurang tagihan di bulan belum apa ada salah pada catat meter. keluh sudah sampai masih tunggu jawab,LAYANAN
"Telah di update,membuat lapor gangguan PLN jadi susah,untuk keluar dari aplikasi harus pakek tombol home ada yang tahu kenapa?",UMUM
"Layan adu dari PLN ulp sungguminasa benar-benar buruk, tangan ganggun sangat lama tapi yang paling buruk adalah adu kait madam yang sudah lapor sering batal cara pihak beberapa alas yang pernah saya dapat adalah 1. karena sudah ada adu rupa tapi bukan wajar kalau ada adu dari beberapa langgan daerah sebut kan langgan bukan cuma 1 orang 2. karena tugas sedang laku kece maka saya suruh sabar dan adu batal",LAYANAN
"Dari tadi pas selesai foto kode untuk periksa selalu di bawa ke menu utama, jadi ulang saat guna bagi pengaduan selalu di bawa ke menu utama telah foto kode untuk kendala meter periksa, belum ngak pernah kendala saat foto kode nya mohon",APLIKASI
"Kok tidak bisa di pake komplen tag lokasi error pwe,",APLIKASI
"Aplikasi bagus,respon live chat ok,penanganan pengaduan dari tim lapang yang payah,informasi live chat dengan real actual tangan pengaduan lapang tidak sinkron,tim lapang slow respon,pengaduan sudah lebih dari 5 jam tidak tangan",LAYANAN
Pengaduan sekarang harus via tlp. di aplikasi tidak ada lagi,APLIKASI
Saya adu gk ada respon,LAYANAN
"Jadi lampu padam di lat. godu jam pukul 09 30, daerah nias selatan, sampai sekarang listrik belum pulih.",LAYANAN
Pemberitahuan dapat poin per - 300 poin... tapi poin nya tidak ada...,APLIKASI
Aplikasi PLN lambat dan susah untuk panggil,LAYANAN
Tolong ini kenapa aplikasi nya kenapa yaa? mau kirim pengaduan madam cuma ada tulis mohon tunggu terus dari pagi sampai malam. mohon segera ditindaklanjuti,APLIKASI
Guna aplikasi apa kalau mau pengaduan padam malah tunggu tidak bisa keluarin nomor pengaduan? makin kesini makin tidak guna aplikasiny kk,APLIKASI
"Aplikasi lambat, saat laku pengaduan selalu gagal",APLIKASI
Respon lambat,LAYANAN
"Aplikasi busuk, PLN payah. area sering trouble flicker dan low voltage tapi tiap bikin pengaduan di aplikasi selalu coba lagi coba lagi.",APLIKASI
"Tangan call center lambat, beberapa kali hubung call center selalu 12 jam bru dtg pdhal lapor korslet listrik dari PLN",LAYANAN
1.konfirmasi untuk tangan gangguan apabila lebih dari 3 jam belum tangan selalu error. ini sudah lama dan belum ada baik sehingga guna paksa untuk konfirmasi bahwa tangan gangguan selesai dalam 3 jam. 2. apabila tangan gangguan lama biasa idari tugas informasi bahwa gangguan luas padahal kondisi lapang tidak sesuai. 3. lebih fair jika tampil ada informasi urut tangan gangguan yang masuk tiap unit tangan gangguan.,LAYANAN
"Token gagal tapi saldo potong kembali dana susah,prosedur rumit banget",APLIKASI
Lapor listrik padam seluruh wilayah rumah malah tidak bisa. loading. mohon tunggu. bagaimana lapor bisa sampai dan tangan kalau gitu...?,APLIKASI
"Buat harap ingin komplain pakai ini, just forget about it. padahal cm ingin komplain rumit banget daftar sana sini, buang-buang waktu, kuota, tenaga. sudah gitu 123 juga harus pake pulsa sendiri, ya i mean zaman sekarang orang mana yang masih nyimpen pulsa. sudah gtu instagram juga dibatasin, kek mana coba.",APLIKASI
Aplikasi error tidak bisa buat lapor dan lihat tiket lapor,APLIKASI
"Alam akhir dorong saya tulis review untuk improvement, karena jadi yang ulang saya lapor madam lwt PLN mobile jam 2-jam 2.00. saya bangun jam 4.00 listrik masih padam. yang buat saya kaget adalah status lapor batal tanpa tindak lanjut nyata. padahal, saya tidak batal lapor tidak ada tugas yang hubung kemudian saya lapor lwt telp email, dan tugas datang dengan segera. histori lapor di aplikasi yang tidak akurat hanya muncul bagi dapat buat bias nilai kpi.",LAYANAN
"Aplikasi tidak guna tidak bisa buka tidak bisa dilogin, habisin duit negara saja",APLIKASI
Aplikasi tolol g guna masih mending vendor lain kembali dana di saldo aplikasi minggu tidak masuk-masuk sampai skrng belum juga masuk aplikasi g jelas,APLIKASI
Woi pengaduan saya direspon... aplikasi sampah slow respon banget dari td malem tidak ada yang dateng bilang cuma 3 jam tapi tidak ada respon sama sekali...,LAYANAN
"Tiap lengkap data yang sesuai dengan ktp, selalu bilang lengkap nik yang daftar padahal data yang isi sudah sesuai dengan data asli.",APLIKASI
Aplikasi sering error. tidak bisa di andal gilir lapor keluh kata tugas harus ke aplikasi PLN mobile. tapi aplikasi nya busuk,APLIKASI
"Aplikasi paling buruk ini 2 kali transaksi beli token, ket pembayaran hasil tetapi kode token tidak ikan kalau memang lagi maitance tidak usah se licik picik ini paham",APLIKASI
Lambat banget njs,UMUM
Kelas PLN model nya kek gini ampun. respon lambat banyak gangguan segala macem. mau charge mobil sudah top up malah tidak masuk di aplikasi. di mobile banking nya sudah hasil tapi komplen di tanggapin nya lama sekali. ampun sudah,APLIKASI
"Perbarui malah jadi tolol, tidak bisa bikin lapor periksa aplikasi lambat parah...",APLIKASI
"Pengaduan lama proses, kurang lebih 3 jam tapi kok jam jam tidak ada gera",LAYANAN
Aplikasi makin lama makin lambat,UMUM
"Hati-hati jika transaksi gagal, saldo tidak kembali. sudah komplain ribu kali tidak ada jelas",APLIKASI
"Mantap masyarakat jadi bantu sekali tidak perlua kesna kesini lagi buat layan pln.,tapi sering banget spaneng",LAYANAN
